"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Diocesan Boys' School";159;"school";"Boys' High School";"131 Argyle St, Mong Kok";22.323562;114.174187;2269
"Aberdeen Technical School";14;"school";"Technical school";"1 Wong Chuk Hang Rd";22.248813;114.160812;2270
"Stamford American";16;"school";"School";"25號 Man Fuk Rd, Ho Man Tin";22.319313;114.178563;2271
"Delia English Primary School & Kindergarten";11;"school";"Primary school";"84-86 Broadway, Mei Foo Sun Chuen";22.335063;114.140813;2272
"Jockey Club Sarah Roe School";2;"school";"School";"2B Tin Kwong Rd, Ho Man Tin";22.322313;114.183062;2273
"Full Luck Mahjong School";1;"school";"Education center";"G/F, Kam Po Building, No. 69-73 Woosung Street, Yaumatei, Kowloon, Jordan";22.306938;114.170437;2274
"Kingston International School";12;"school";"International school";"105 & 113 Waterloo Rd, Kowloon Tong";22.327438;114.178063;2275
"Chan's Creative school";18;"school";"School";"71 Boundary St, Yau Yat Chuen";22.327187;114.172563;2276
"Hong Kong College of Technology (Ho Man Tin campus)";7;"school";"Vocational College";"公主道14號, Ho Man Tin";22.319563;114.178937;2277
"Complete Deelite";4;"school";"Baking supply store";"Central, On Lan St, 2/F On Lan Centre";22.280813;114.156813;2278
"Kowloon Junior School";15;"school";"International school";"20 Perth St, Ho Man Tin";22.321688;114.181937;2279
"The Hong Kong Polytechnic University Lui Che Woo Building";1;"school";"School";"Hung Hom, 紅磡";22.302812;114.179562;2280
"Diocesan Boys' School Primary Division";0;"school";"School";"131 Argyle St, Kadoorie Hill";22.321312;114.173188;2281
"Kiangsu & Chekiang Primary School (International Lower School)";1;"school";"Kindergarten";"30 Ching Wah St, North Point";22.289188;114.198563;2282
"ABC Pathways School (黃埔分校 Whampoa Campus)";6;"school";"Education center";"Wonderful Worlds of Whampoa, Treasure World(Site 11), G/F, G27, Hung Hom";22.306063;114.189563;2283
"Concordia International School";14;"school";"International school";"68 Begonia Rd, Yau Yat Chuen";22.331438;114.172312;2284
"香港理工大學玻璃天幕";1;"school";"School";"Hung Hom Bay";22.304438;114.179688;2285
"Hong Kong Weaving Mills Association Chu Shek Lun Secondary School";9;"school";"High school";"Kowloon Bay, 九龍灣啓樂街11號";22.327438;114.211563;2286
"Westbourne School of English";0;"school";"School";"Mong Kok Rd, Mong Kok";22.320813;114.168688;2288
"X Block, The Hong Kong Polytechnic University";0;"school";"School";"Hung Hom Bay";22.305563;114.180062;2289
"Bishop Hall Jubilee School";43;"school";"High school";"Kowloon Tong, Oxford Rd, 2C號";22.329813;114.180938;2291
"Maryknoll Convent School (Secondary Section)";52;"school";"Catholic school";"5號 Ho Tung Rd, Kowloon Tsai";22.328188;114.179438;2292
"Hong Kong International School";62;"school";"International school";"1 Red Hill Rd, Tai Tam";22.237937;114.223188;2293
"Diocesan Boys’ School Primary Division";6;"school";"Primary school";"131 Argyle St, Kadoorie Hill";22.321312;114.173437;2294
"Hin school";0;"school";"School";"9 Hoi Ting Rd, Mong Kok";22.313062;114.165062;2295
"Homantin Government Secondary School";23;"school";"High school";"8 Perth St, Ho Man Tin";22.321063;114.180313;2296
"Delia Memorial School (Broadway)";19;"school";"High school";"80-86, Broadway, Mei Foo Sun Chuen";22.335562;114.140688;2297
"H.k.s.p.c. S.i.a. Whampoa Nursery School";4;"school";"Kindergarten";"Hung Hom";22.304688;114.187188;2298
"Christian Alliance International School";10;"school";"International school";"Cheung Sha Wan, King Lam St, 33號Lai Chi Kok";22.324688;114.186938;2299
"Tang King Po School";31;"school";"Middle school";"16 Tin Kwong Rd, Kau Pui Lung";22.320313;114.184812;2300
"The Church of Christ in China Hong Kong Council Hip Woh School (Kindergarten Section)";5;"school";"Kindergarten";"231 Sai Yeung Choi St N, Tong Mi";22.328062;114.167562;2302
"Kowloon Technical School";32;"school";"Middle school";"332-334 Cheung Sha Wan Rd, Sham Shui Po";22.333813;114.158938;2303
"The International Montessori School Kindergarten Section Aldrich Bay Campus";0;"school";"School";"G/F, i-UniQ Grand, 155, Shau Kei Wan Rd, Shau Kei Wan";22.280938;114.223437;2304
"The Mental Health Association of Hong Kong Cornwall School";1;"school";"Special education school";"Pak Tin, 53 Cornwall Street";22.339688;114.167188;2305
"Delia School of Canada";41;"school";"International school";"Taikoo Shing, Kao Shan Terrace Kam Shan Mansion, Tai Fung Ave, Quarry Bay";22.285938;114.218188;2306
"Australian International School Hong Kong";40;"school";"International school";"3A號 Norfolk Rd, Kowloon Tong";22.335562;114.177938;2307
"Ensure Education Centre";3;"school";"Learning center";"143 Second St, Sai Wan";22.286312;114.139438;2308
"Saint Too Sear Rogers International School";8;"school";"International school";"15 Tong Yam St, Shek Kip Mei";22.329938;114.170313;2309
"Kellett School Kowloon Bay";40;"school";"International school";"7 Lam Hing St, Kowloon Bay";22.324688;114.206813;2310
"St. Francis' Canossian College Hall Building";19;"school";"College";"9, 13 Kennedy Rd, Mid-level";22.275063;114.168563;2311
"Carmel School Association Elsa High School";7;"school";"High school";"460 Shau Kei Wan Rd, Shau Kei Wan";22.276313;114.229813;2312
"Clement Art School (Olympic)";0;"school";"School";"34 Cherry St, Tai Kok Tsui";22.319187;114.163187;2313
"Korean International School";23;"school";"International school";"Sai Wan Ho, Lei King Rd, 55號";22.285188;114.222812;2315
"Hong Kong Sheng Kung Hui";6;"school";"Seminary";"1 Glenealy, Central";22.279687;114.155813;2316
"King George V School";4;"school";"School";"2 Tin Kwong Rd, Ho Man Tin";22.321688;114.183062;2317
"School of Continuing Education, Hong Kong Baptist University";8;"school";"University department";"Franki Centre, Junction Rd, Kowloon Tong";22.339563;114.180813;2318
"School of Continuing Education, Hong Kong Baptist University - Campus Learning Centre Headquarters";1;"school";"University department";"9 Baptist University Rd, Kowloon Tsai";22.336063;114.182688;2319
"Kaplan 楷博教育";14;"school";"Educational Institution";"412 Hennessy Rd, Wan Chai";22.278937;114.180438;2320
"Nord Anglia International School Hong Kong, Primary & Secondary Campus";32;"school";"International school";"11 On Tin Street, Lam Tin";22.309188;114.237938;2321
"九龍仔";0;"school";"School";"號, 2 To Yuen St, Yau Yat Chuen";22.329813;114.171438;2322
"Caritas Ling Yuet Sin Kindergarten";9;"school";"Kindergarten";"54 Pok Fu Lam Rd, Sai Wan";22.284937;114.139688;2323
"CCC Rotary Secondary School";13;"school";"School";"157 Lung Cheung Rd, Wan Tau Hom";22.341938;114.188688;2324
"Caritas Jockey Club Lok Yan School";1;"school";"Special education school";"121 Wing Hong St, Sham Shui Po";22.342438;114.155313;2325
"B.o.k.s.s. Pui Yan Pre-Primary School";2;"school";"Kindergarten";"1 Fortune St, Cheung Sha Wan";22.334563;114.153938;2326
"Fukien Secondary School (Kwun Tong)";44;"school";"Middle school";"83 Chun Wah Rd, Kwun Tong";22.322438;114.221313;2327
"ESF Tennis Class at Beacon Hill School";17;"school";"Tennis club";"23 Ede Rd, Kowloon Tong";22.342187;114.177938;2328
"P.L.K. Stanley Ho Sau Nan Primary School";35;"school";"Primary school";"11號 Muk Hung St, Kowloon Bay";22.331812;114.204187;2329
"International Christian School (Shek Mun Campus)";30;"school";"School";"1 On Muk Ln, Shek Mun";22.387188;114.210187;2330
"Chi Lin Buddhist Secondary School (skill Opportunity)";20;"school";"High school";"Sheung Yuen Leng, 志蓮道9號";22.340188;114.206437;2331
"S.k.h. Kei Hau Seconday School";8;"school";"High school";"Lam Tin, 藍田啓田道5號";22.305813;114.234938;2332
"Fukien Secondary School Affiliated School";19;"school";"School";"9 Yau Tong Rd, Yau Tong";22.300188;114.237563;2333
"United Christian Hospital";132;"hospital";"General Hospital";"130 Hip Wo St, Kwun Tong";22.323313;114.227062;2334
"Ruttonjee Hospital";92;"hospital";"General Hospital";"266 Queen's Rd E, Wan Chai";22.275813;114.175312;2335
"Kwong Wah Hospital";154;"hospital";"General Hospital";"25號 Waterloo Rd, Yau Ma Tei";22.315063;114.172438;2336
"Tai Po Hospital Complex Building";1;"hospital";"General Hospital";"Tai Po, 全安路";22.462063;114.174938;2337
"St Paul's Hospital";109;"hospital";"Private Hospital";"2 Eastern Hospital Rd, Causeway Bay";22.278438;114.188188;2338
"Hong Kong Sanatorium & Hospital";139;"hospital";"Private Hospital";"2 Village Rd, Happy Valley";22.269563;114.182938;2339
"Queen Elizabeth Hospital";247;"hospital";"Government Hospital";"30號 Gascoigne Rd, King's Park";22.308938;114.174687;2340
"香港佛教醫院普通科門診診所 ( 香港佛教醫院 )";31;"hospital";"Hospital";"Lo Fu Ngam, Heng Lam St, 10 號香港佛教醫院A座低層";22.335688;114.189062;2341
"Queen Mary Hospital";156;"hospital";"Government Hospital";"Queen Mary Hospital Main Block, Pok Fu Lam Rd, High West";22.270313;114.131437;2342
"Tsan Yuk Hospital";24;"hospital";"Government Hospital";"30 Hospital Rd, Sai Ying Pun";22.286188;114.144563;2343
"Queen Elizabeth Hospital Ambulatory Care Center";7;"hospital";"Medical Center";"Queen Elizabeth Hospital Rd, King's Park";22.308313;114.174813;2344
"Haven of Hope Hospital";32;"hospital";"Hospital";"Tseung Kwan O, Haven of Hope Rd, 8號";22.313937;114.256312;2345
"Pamela Youde Nethersole Eastern Hospital";117;"hospital";"Government Hospital";"Pamela Youde Nethersole Eastern Hospital Main Block, Lok Man Rd, Chai Wan";22.269563;114.236313;2346
"Canossa Hospital";73;"hospital";"Private Hospital";"1 Old Peak Rd, Mid-level";22.277313;114.154063;2347
"Hong Kong Children's Hospital";21;"hospital";"Children's Hospital";"Kowloon Bay, 承昌道1號";22.315813;114.208813;2348
"基督教聯合醫院 S 座";1;"hospital";"Hospital";"Sau Mau Ping";22.322563;114.227562;2349
"Tung Wah Hospital";51;"hospital";"Hospital";"12 Po Yan St, Sheung Wan";22.285188;114.146938;2350
"Tang Shiu Kin Hospital";23;"hospital";"Hospital";"282號 Queen's Rd E, Wan Chai";22.275313;114.177687;2351
"Gleneagles Hong Kong Hospital";53;"hospital";"Private Hospital";"1 Nam Fung Path, Wong Chuk Hang";22.251688;114.176188;2352
"Queen Elizabeth Hospital Ambulatory Care Centre Extension";2;"hospital";"Hospital";"12 Wylie Rd, Yau Ma Tei";22.308438;114.176063;2353
"Twghs Wong Tai Sin Hospital - Hong Kong Baptist University Chinese Medicine Clinical Research And Services Centre";30;"hospital";"Hospital";"124 Shatin Pass Rd, Chuk Un";22.347188;114.196563;2354
"Tseung Kwan O Hospital";112;"hospital";"Government Hospital";"Tseung Kwan O, 坑口寶寧里 2 號";22.317938;114.269938;2355
"Hong Kong Adventist Hospital";56;"hospital";"Private Hospital";"40 Stubbs Rd, Happy Valley";22.263688;114.184312;2356
"Hong Kong Eye Hospital";17;"hospital";"Hospital";"Argyle St, Ho Man Tin";22.324938;114.184688;2357
"Hong Kong Baptist Hospital";128;"hospital";"Private Hospital";"222 Waterloo Rd, Beacon Hill";22.339563;114.180187;2358
"Community Rehabilitation Service Support Centre";0;"hospital";"Hospital";"號, 147A Argyle St, Kadoorie Hill";22.324563;114.180313;2359
"Tung Wah Eastern Hospital";33;"hospital";"Government Hospital";"19號 Eastern Hospital Rd, Tai Hang";22.274813;114.190313;2360
"Caritas Medical Centre";32;"hospital";"Hospital";"Sham Shui Po, Wing Hong St, 111號明愛醫院懷信樓";22.341437;114.153188;2361
"Evangel Hospital";44;"hospital";"Private Hospital";"Kowloon City, Argyle St, 222號";22.325313;114.186938;2362
"Matilda International Hospital";43;"hospital";"Private Hospital";"41 Mount Kellett Rd, The Peak";22.259063;114.149313;2363
"Union Hospital";109;"hospital";"Private Hospital";"18 Fu Kin St, Tai Wai";22.360438;114.175438;2364
"Union Hospital Polyclinic";0;"hospital";"Hospital";"Metro City, Mau Yip Rd, 8號號 Metropolis - Metro City Phase 3 Block 3";22.322938;114.256937;2365
"Kowloon Hospital";13;"hospital";"Hospital";"147A Argyle St, Kowloon City";22.324438;114.181438;2366
"Precious Blood Hospital (Caritas)";34;"hospital";"Hospital";"113 Castle Peak Rd, Sham Shui Po";22.333813;114.161688;2367
"Our Lady of Maryknoll Hospital";53;"hospital";"Hospital";"Chuk Un, Shatin Pass Rd, 118號";22.345563;114.196563;2368
"Grantham Hospital";53;"hospital";"Government Hospital";"Aberdeen, Wong Chuk Hang Rd, 125號";22.251063;114.173188;2369
"Hong Kong Baptist Hospital-C Tower";0;"hospital";"Hospital";"Beacon Hill, Kam Shing Rd, 1號號 Kowloon Tong Telephone Exchange";22.339813;114.180313;2370
"Kowloon Hospital Rehabilitation Building";1;"hospital";"Hospital";"Ma Tau Wai, Argyle St, 147A號號 Kowloon Hospital Rehabilitation Building";22.325062;114.183313;2371
"Yan Chai Hospital";101;"hospital";"Hospital";"7-11, Yan Chai St, Tsuen Wan";22.369687;114.119563;2372
"Kwai Chung Hospital";22;"hospital";"Hospital";"Kwai Chung Hospital Block L, 3-15 Kwai Chung Hospital Rd, Kwai Chung";22.343438;114.133438;2373
"Hong Kong Baptist Hospital - Block E";2;"hospital";"Hospital";"Beacon Hill, Kam Shing Rd, 1號號 Kowloon Tong Telephone Exchange";22.339438;114.180313;2374
"Hong Kong Adventist Hospital - Tsuen Wan";88;"hospital";"Private Hospital";"199 Tsuen King Circuit, Tsuen Wan";22.376563;114.104688;2375
"Department of. Occupational Therapy, Queen Elizabeth Hospital";0;"hospital";"Medical Center";"Yau Ma Tei, Block P";22.309563;114.175063;2376
"Kowloon Hospital Main Building";2;"hospital";"Government Hospital";"147A Argyle St, Kadoorie Hill";22.323688;114.179438;2377
"東華三院黄大仙醫院";8;"hospital";"Hospital";"122 Shatin Pass Rd, Chuk Un";22.346687;114.196188;2378
"Hospital Authority Central Kowloon Health Centre";62;"hospital";"Medical clinic";"147A Argyle St, Mong Kok";22.322438;114.179188;2380
"東華三院余振強紀念醫療中心";2;"hospital";"Hospital";"83 Dundas St, Mong Kok";22.315563;114.172438;2381
"TWGHS Tsui Tsin Tong Outpatient Building";8;"hospital";"Hospital";"號, 25 Waterloo Rd, Mong Kok";22.315437;114.171813;2382
"九龍醫院A座";0;"hospital";"Hospital";"Kadoorie Hill, Argyle St, 147號號";22.323813;114.180687;2383
"Tung Wah Group of Hospitals Fung Yiu King Hospital";14;"hospital";"Hospital";"Sandy Bay";22.271437;114.124812;2384
"Tung Wah Group Of Hospitals - The University Of Hong Kong - Clinical Centre For Teaching And Research In Chinese Medicine (eastern District)";5;"hospital";"Chinese medicine clinic";"Sai Wan Shan, Lok Man Rd, 3號地庫4樓東區尤德夫人那打素醫院專科門診大樓";22.269063;114.237187;2385
"Queen Mary Hospital Car Park Entry";0;"hospital";"Hospital";"Queen Mary Hospital Main Block, 102 Pok Fu Lam Rd, High West";22.271813;114.130688;2386
"Queen Elizabeth Hospital Genetic Counselling Clinic";3;"hospital";"Public medical center";"30 Gascoigne Rd, King's Park";22.308063;114.174687;2387
"Princess Margaret Hospital Block P Jockey Club Nephrology and Urology Center";1;"hospital";"Hospital";"Princess Margaret Hospital, 2-10 Princess Margaret Hospital Road, Kwai Chung";22.340813;114.134063;2388
"North Lantau Hospital";67;"hospital";"Government Hospital";"8 Chung Yan Rd, Lantau Island";22.282063;113.939313;2389
"Chau Mo Chee, Elaine Doctors";1;"hospital";"Hospital";"Happy Valley, 跑馬地山村道2號養和醫院李樹培院27樓心臟科中心";22.269187;114.183187;2390
"Kowloon Hospital Block M";1;"hospital";"Hospital";"147A Argyle St, Kadoorie Hill";22.324688;114.181188;2392
"Alice Ho Miu Ling Nethersole Hospital";81;"hospital";"Hospital";"11號 Chuen On Rd, Tai Po";22.458688;114.174813;2393
"Ho Man Tin Chinese Medicine Centre for Training and Research";5;"hospital";"Chinese medicine clinic";"Ho Man Tin, 愛民邨保民樓401-412號";22.311438;114.179562;2394
"Caritas Medical Centre General Practice Clinic";7;"hospital";"Medical clinic";"Sham Shui Po, Wing Hong St, 111號明愛醫院懷明樓地下";22.340687;114.152813;2395
"Pok Oi Hospital";75;"hospital";"Hospital";"坳頭, Kam Tin";22.445438;114.041937;2396
"寶血醫院驗眼配鏡中心";0;"hospital";"Hospital";"Sham Shui Po, Castle Peak Rd, 113號Om Yau香港九龍長沙灣青山道113號寶血醫院明愛4樓";22.333937;114.161688;2397
"The Duchess of Kent Children's Hospital at Sandy Bay";30;"hospital";"Children's Hospital";"Sandy Bay, Sandy Bay Rd, 12號薄扶林";22.271188;114.123438;2398
"Union Hospital Polyclinic (Tseung Kwan O)";4;"hospital";"Medical clinic";"Metro City, 新都城中心三期商埸, 1/F, 101&102舖";22.322938;114.256937;2399
"Wong Chuk Hang Hospital";7;"hospital";"Hospital";"68 Wong Chuk Hang Rd, 2號黃竹坑老人服務綜合大樓";22.251063;114.175937;2400
"HA headquater";0;"hospital";"Hospital";"號, 147M Argyle St, Ma Tau Wai";22.324312;114.183563;2401
"Chinese University of Hong Kong Eye Centre";3;"hospital";"Hospital";"Hong Kong Eye Hospital, 147K Argyle St, Kowloon City";22.324938;114.184563;2402
"St. John Hospital";15;"hospital";"Government Hospital";"Cheung Chau Hospital Rd, Cheung Chau";22.208063;114.031562;2403
"東華三院勞何淑媛紀念老人日間醫院";2;"hospital";"Hospital";"113 Shatin Pass Rd, Chuk Un";22.346562;114.196438;2404
